grid,perturbation,feasibility,model,"PBE (Mean, p.u.)","PBE (Max, p.u.)","PBE (Mean, p.u.) std","PBE (Max, p.u.) std","PBE (Mean, p.u.) latex","PBE (Max, p.u.) latex"
case118,avg,nose,bs64_same_norm_shuffle_train_paper,0.2132660330666436,30.97464636908637,0.1201612054471485,18.263107990696795,2.1\std{1.2\e{-1}},3.1\std{1.8\e{1}}
case118,n,feasible,bs64_same_norm_shuffle_train_paper,0.02685210863749186,1.607113825480143,0.01847727530266244,2.2016897729431126,2.7\std{1.8\e{-2}},1.6\std{2.2\e{0}}
case118,n-1,feasible,bs64_same_norm_shuffle_train_paper,0.03620222747325897,5.617200469970704,0.02364113569923617,3.2427455616741896,3.6\std{2.4\e{-2}},5.6\std{3.2\e{0}}
case118,n-2,feasible,bs64_same_norm_shuffle_train_paper,0.04189280788103739,3.1070760091145835,0.026651349832323583,1.742651551244411,4.2\std{2.7\e{-2}},3.1\std{1.7\e{0}}
